Order_ID,Customer_Name,Gender,Age,City,Product,Category,Price,Quantity,Order_Date,Payment_Method,Rating
1598,Farhan Ali,Male,twenty five,Lahore,Shirt,Clothing,6011,2,2024/02/15,,4
1599,Hina Tariq,Female,,Lahore,Jewelry,Accessories,59692,4,2024-01-10,cash,
1600,Ali Khan,Female,twenty five,Islamabad,Handbag,Clothing,80121,5,2024/02/15,COD,5
1601,Ali Khan,,,,Mobile Phone,Clothing,56500,4,2024-05-20,Cash,1
1602,,Male,twenty five,Multan,Jewelry,Electronics,,3,2024/02/15,card,1
1603,Farhan Ali,,twenty five,Karachi,Perfume,Beauty,,3,2024-01-10,,
1604,Hassan Raza,,45,Karachi,Jewelry,Accessories,37595,5,15-03-2024,Cash,
1605,,,twenty five,Lahore,Mobile Phone,Accessories,,3,2024/02/15,Cash,1
1606,Usman Ali,Male,42,Karachi,Shirt,Clothing,,5,15-03-2024,Cash,3
1607,Sara Ahmed,,,Islamabad,TV,Accessories,,5,2024-05-20,cash,1
1608,,Male,43,Karachi,Jewelry,Accessories,98831,5,15-03-2024,Cash,4
1609,Sana Khan,Female,twenty five,Karachi,Watch,Accessories,29140,3,2024-05-20,COD,1
1610,Bilal Ahmed,,37,Lahore,Perfume,Electronics,,2,2024-01-10,cash,5
1611,Hassan Raza,Female,50,Faisalabad,Watch,Accessories,116379,5,2024-01-10,card,5
1612,Usman Ali,Male,35,Islamabad,Shirt,Electronics,70481,2,2024-01-10,cash,1
1613,Usman Ali,,twenty five,Lahore,Handbag,Clothing,76298,4,2024-01-10,Card,5
1614,Ayesha Khan,Male,,Lahore,Headphones,Beauty,,1,2024-01-10,Card,1
1615,Farhan Ali,Male,twenty five,,TV,Accessories,77386,4,2024-01-10,Cash,1
1616,Ayesha Khan,,,Faisalabad,Handbag,Beauty,19284,5,15-03-2024,COD,
1617,Bilal Ahmed,,25,Faisalabad,Perfume,Electronics,,2,15-03-2024,,4
1618,Hina Tariq,Female,twenty five,Lahore,Makeup Kit,Beauty,80404,1,2024-01-10,card,1
1619,Ali Khan,,twenty five,Lahore,Handbag,Beauty,59812,1,2024/02/15,Card,3
1620,Ayesha Khan,Female,33,Faisalabad,Mobile Phone,Electronics,46022,3,2024-05-20,Card,2
1621,Ali Khan,Female,38,Faisalabad,Jewelry,Accessories,,5,2024-05-20,Cash,4
1622,Hassan Raza,Male,31,Faisalabad,Perfume,Clothing,30664,4,2024/02/15,Cash,2
1623,Farhan Ali,Male,46,,Shoes,Clothing,53247,3,2024/02/15,cash,1
1624,Hina Tariq,Female,18,Multan,Laptop,Clothing,27917,4,2024-01-10,COD,4
1625,Hina Tariq,,,Multan,Watch,Clothing,40699,5,2024/02/15,COD,5
1626,Usman Ali,,48,,Tablet,Electronics,30620,4,15-03-2024,COD,3
1627,Ahmed Raza,Female,49,Islamabad,Tablet,Accessories,32277,3,15-03-2024,,4
1628,Zainab Malik,Male,twenty five,Multan,TV,Accessories,23163,3,15-03-2024,Cash,1
1629,Sara Ahmed,,,Karachi,Headphones,Electronics,,2,2024-05-20,card,5
1630,Ali Khan,Male,28,Karachi,Tablet,Electronics,,1,2024-01-10,card,3
1631,Ayesha Khan,Female,twenty five,Faisalabad,Headphones,Clothing,,5,2024/02/15,,3
1632,Ayesha Khan,,,Multan,Headphones,Accessories,81245,3,15-03-2024,card,3
1633,Bilal Ahmed,Female,46,Karachi,Perfume,Clothing,,2,15-03-2024,Cash,5
1634,Ayesha Khan,Female,twenty five,Islamabad,Watch,Accessories,,3,2024-05-20,card,4
1635,Zainab Malik,Female,44,Islamabad,Watch,Clothing,119739,1,2024-05-20,,3
1636,Ahmed Ali,Female,,Faisalabad,Shoes,Accessories,38010,2,2024/02/15,,5
1637,Usman Ali,Female,30,Lahore,Mobile Phone,Electronics,85015,2,2024-01-10,card,2
1638,Bilal Ahmed,,twenty five,Lahore,Makeup Kit,Accessories,,2,2024-01-10,card,4
1639,Farhan Ali,,twenty five,Lahore,Headphones,Beauty,,4,2024-05-20,Card,5
1640,Sana Khan,,20,Islamabad,Perfume,Accessories,,2,2024/02/15,COD,
1641,Sara Ahmed,Male,22,,Laptop,Beauty,15666,2,2024-05-20,,1
1642,Kiran Noor,,,Lahore,Shoes,Beauty,,3,2024/02/15,cash,5
1643,Sara Ahmed,,twenty five,Lahore,Shirt,Accessories,56989,4,2024/02/15,COD,1
1644,Usman Ali,Female,twenty five,Multan,Headphones,Clothing,,5,15-03-2024,card,
1645,Ahmed Ali,Female,twenty five,,Laptop,Clothing,,3,2024/02/15,,2
1646,Ali Khan,Male,,,Makeup Kit,Electronics,41672,1,15-03-2024,,4
1647,Bilal Ahmed,,twenty five,Multan,Perfume,Accessories,50031,3,2024-01-10,Cash,2
1648,Sana Khan,Female,46,Islamabad,Laptop,Electronics,71823,1,2024-05-20,,4
1649,Bilal Ahmed,Female,,,Shirt,Beauty,29619,4,2024/02/15,Cash,4
1650,Sana Khan,Male,twenty five,Islamabad,Shirt,Electronics,107035,2,15-03-2024,Card,5
1651,,Female,twenty five,Lahore,Shoes,Electronics,,5,2024-05-20,COD,3
1652,Ahmed Ali,,,Islamabad,Tablet,Beauty,,3,2024-05-20,cash,2
1653,Hina Tariq,,twenty five,Islamabad,Mobile Phone,Accessories,,5,2024/02/15,Card,5
1654,Kiran Noor,,28,Islamabad,Shoes,Accessories,81550,4,2024/02/15,COD,3
1655,Farhan Ali,,41,Multan,Makeup Kit,Electronics,50216,3,2024-01-10,Cash,2
1656,Ayesha Khan,Male,41,Faisalabad,Tablet,Accessories,,3,2024/02/15,Card,1
1657,Sara Ahmed,Male,twenty five,Lahore,Headphones,Electronics,94722,3,2024-01-10,cash,4
1658,Hina Tariq,,,Multan,Jewelry,Beauty,111378,1,2024/02/15,cash,3
1659,Ayesha Khan,Male,,Islamabad,Jewelry,Clothing,,3,2024-01-10,cash,3
1660,Sara Ahmed,Female,42,Multan,Headphones,Beauty,35854,3,2024-05-20,Cash,3
1661,Kiran Noor,,twenty five,Lahore,Handbag,Beauty,,5,2024-01-10,COD,1
1662,Bilal Ahmed,Female,twenty five,Lahore,Perfume,Clothing,,2,2024-01-10,COD,1
1663,Usman Ali,Female,,Islamabad,Shirt,Beauty,80760,4,15-03-2024,,4
1664,Ahmed Raza,,,Faisalabad,Handbag,Accessories,,3,2024/02/15,Card,
1665,Bilal Ahmed,Male,twenty five,Karachi,Shirt,Beauty,51556,2,2024-01-10,,4
1666,Bilal Ahmed,Male,37,Multan,Watch,Clothing,21486,3,15-03-2024,Card,4
1667,Kiran Noor,,31,,Perfume,Beauty,,5,15-03-2024,cash,
1668,Farhan Ali,Female,twenty five,,Shoes,Clothing,,5,2024-05-20,card,2
1669,Ali Khan,Male,,Multan,Headphones,Accessories,,3,2024-05-20,,5
1670,Sara Ahmed,Male,,Lahore,Watch,Beauty,91735,5,2024-05-20,COD,1
1671,Ayesha Khan,Male,,,Watch,Clothing,29246,5,2024-05-20,Cash,4
1672,,,,,Shoes,Accessories,78366,3,2024-05-20,card,3
1673,Kiran Noor,Female,22,,Handbag,Accessories,2672,3,2024-01-10,Card,2
1674,Hassan Raza,Female,twenty five,Karachi,Makeup Kit,Clothing,,3,2024-05-20,cash,4
1675,Hina Tariq,Female,,,Perfume,Beauty,100346,1,2024-01-10,COD,2
1676,Kiran Noor,,twenty five,Lahore,Jewelry,Clothing,32499,4,2024/02/15,,5
1677,Bilal Ahmed,Female,42,Faisalabad,TV,Accessories,73980,1,2024/02/15,Cash,5
1678,Sana Khan,,,,Handbag,Accessories,92536,3,15-03-2024,COD,4
1679,Bilal Ahmed,Female,39,Faisalabad,Headphones,Accessories,62229,4,15-03-2024,Cash,5
1680,Bilal Ahmed,Female,twenty five,Lahore,Jewelry,Electronics,18115,1,2024-05-20,card,3
1681,Sara Ahmed,Male,,Faisalabad,Tablet,Accessories,,5,2024-01-10,cash,4
1682,Ayesha Khan,Female,twenty five,Karachi,Laptop,Electronics,70096,4,15-03-2024,cash,5
1683,Zainab Malik,,twenty five,Lahore,Handbag,Electronics,63591,4,15-03-2024,Card,2
1684,Kiran Noor,,twenty five,Faisalabad,Handbag,Beauty,61805,5,2024-05-20,COD,2
1685,Kiran Noor,Female,,,Tablet,Clothing,32095,5,2024-01-10,card,1
1686,,Male,twenty five,Lahore,Handbag,Accessories,,2,15-03-2024,COD,3
1687,Sana Khan,,26,Faisalabad,Laptop,Clothing,,4,2024/02/15,Cash,4
1688,Ahmed Ali,,,Faisalabad,Shoes,Clothing,38979,5,2024/02/15,cash,
1689,Hina Tariq,,,Faisalabad,Tablet,Electronics,62216,4,15-03-2024,Card,3
1690,,Male,46,Islamabad,Tablet,Electronics,25698,5,2024-05-20,COD,1
1691,Sana Khan,Male,37,,Makeup Kit,Beauty,89392,5,15-03-2024,card,2
1692,Sana Khan,Female,40,Faisalabad,Shirt,Clothing,35725,2,2024/02/15,Cash,5
1693,Hassan Raza,,,Multan,Laptop,Clothing,15243,2,2024-01-10,cash,3
1694,Ahmed Ali,Male,25,Multan,Perfume,Beauty,115114,2,2024-01-10,COD,3
1695,,Female,,Karachi,Mobile Phone,Accessories,23386,2,2024-05-20,card,3
1696,Sana Khan,,,Multan,TV,Clothing,22593,5,2024-01-10,Cash,1
1697,Ayesha Khan,,twenty five,Lahore,Mobile Phone,Electronics,38741,4,2024-05-20,cash,5
1698,Zainab Malik,Female,27,Lahore,Perfume,Clothing,,4,2024-05-20,Cash,1
1699,,Female,,Lahore,Watch,Beauty,50151,4,2024/02/15,,3
1700,Usman Ali,,39,Islamabad,Jewelry,Electronics,,4,2024-01-10,COD,5
1701,Ali Khan,Male,,Islamabad,Mobile Phone,Accessories,19742,2,2024-01-10,Cash,3
1702,Sara Ahmed,Female,46,,Headphones,Accessories,21421,5,2024/02/15,card,3
1703,Ali Khan,,twenty five,Lahore,Shoes,Clothing,79329,3,2024-05-20,cash,3
1704,Kiran Noor,,twenty five,,Shirt,Clothing,84055,2,2024-05-20,Cash,4
1705,Farhan Ali,Female,36,Multan,Shoes,Accessories,17281,5,2024-05-20,,4
1706,Farhan Ali,,,,Laptop,Accessories,58641,1,2024-05-20,,1
1707,Sana Khan,,twenty five,Faisalabad,TV,Electronics,,2,15-03-2024,,4
1708,Hassan Raza,Female,,Lahore,Jewelry,Clothing,63797,4,2024-05-20,Card,
1709,Hassan Raza,Female,,Lahore,Headphones,Accessories,,4,2024-05-20,,3
1710,Hina Tariq,,,Faisalabad,Shoes,Beauty,70507,5,2024/02/15,Cash,2
1711,Ahmed Raza,Female,,Karachi,Watch,Clothing,49906,3,2024/02/15,COD,4
1712,Farhan Ali,Male,twenty five,Islamabad,Headphones,Beauty,113846,5,2024-05-20,COD,1
1713,Sara Ahmed,Female,twenty five,Karachi,Perfume,Clothing,92611,5,15-03-2024,,4
1714,Ahmed Ali,Male,twenty five,Karachi,Jewelry,Accessories,31006,3,2024/02/15,,1
1715,Hina Tariq,,twenty five,Lahore,Makeup Kit,Beauty,27877,4,15-03-2024,cash,1
1716,Sana Khan,Male,,Lahore,Shirt,Electronics,41545,5,2024/02/15,Cash,1
1717,Sara Ahmed,Female,,,Makeup Kit,Electronics,117859,4,2024-01-10,cash,5
1718,Ayesha Khan,Female,twenty five,Lahore,Handbag,Accessories,11044,3,15-03-2024,Card,
1719,Hina Tariq,Female,twenty five,,Shirt,Electronics,,5,2024-01-10,COD,4
1720,Ali Khan,,18,Islamabad,Headphones,Clothing,,2,2024/02/15,card,
1721,Ali Khan,Male,20,Multan,Mobile Phone,Clothing,,3,2024-01-10,card,1
1722,Zainab Malik,,twenty five,Faisalabad,Makeup Kit,Electronics,,3,15-03-2024,cash,
1723,Ahmed Raza,,32,Multan,Watch,Accessories,88919,4,2024/02/15,card,4
1724,,,twenty five,Faisalabad,Shoes,Beauty,,2,2024-05-20,Cash,5
1725,Ayesha Khan,Male,twenty five,Karachi,Shirt,Beauty,86052,3,2024-01-10,,4
1726,Sara Ahmed,Female,,Islamabad,Tablet,Clothing,,3,2024/02/15,card,
1727,Ahmed Raza,Male,,Islamabad,Shoes,Accessories,,2,2024-05-20,,
1728,,Male,twenty five,Lahore,Laptop,Accessories,,1,2024-01-10,Cash,1
1729,Zainab Malik,Female,,Faisalabad,Perfume,Clothing,35153,4,2024-05-20,,5
1730,Farhan Ali,Female,twenty five,Karachi,Tablet,Accessories,,5,2024/02/15,Cash,1
1731,Kiran Noor,,twenty five,Lahore,Headphones,Accessories,50280,4,2024-05-20,card,1
1732,Ahmed Raza,Male,,Karachi,Perfume,Beauty,3229,1,2024-01-10,Cash,
1733,Sara Ahmed,,45,Faisalabad,Shirt,Electronics,3794,3,2024/02/15,card,
1734,Ali Khan,Male,31,Karachi,Watch,Accessories,27767,5,2024-05-20,Cash,4
1735,Hassan Raza,Male,49,Multan,Watch,Accessories,89552,4,15-03-2024,Cash,1
1736,Zainab Malik,Male,twenty five,Islamabad,TV,Accessories,86503,3,2024/02/15,card,
1737,Ahmed Raza,Male,35,Karachi,Shirt,Beauty,,2,2024-01-10,,3
1738,Farhan Ali,,32,Multan,Watch,Electronics,,3,2024-05-20,card,3
1739,Usman Ali,Male,twenty five,,Watch,Clothing,,3,2024-05-20,Cash,1
1740,Farhan Ali,Female,28,Faisalabad,Watch,Beauty,,5,2024-01-10,,5
1741,Ahmed Ali,Male,27,Faisalabad,Headphones,Accessories,,5,2024-01-10,Cash,2
1742,Sana Khan,,twenty five,Karachi,Shoes,Accessories,,2,2024-05-20,COD,2
1743,Ayesha Khan,,twenty five,Multan,Perfume,Accessories,,2,15-03-2024,card,3
1744,Bilal Ahmed,,twenty five,Faisalabad,Shirt,Clothing,26953,3,2024/02/15,card,5
1745,Farhan Ali,Female,twenty five,,Headphones,Electronics,62517,2,2024/02/15,Cash,5
1746,Ali Khan,,twenty five,Lahore,Makeup Kit,Accessories,,4,2024-05-20,Card,1
1747,Ali Khan,Female,42,Lahore,TV,Accessories,31321,5,15-03-2024,Cash,3
1748,Ayesha Khan,Female,40,Islamabad,TV,Electronics,48836,4,2024/02/15,card,3
1749,Sara Ahmed,,37,Karachi,Laptop,Clothing,18970,5,15-03-2024,Card,2
1750,Zainab Malik,,41,Lahore,Headphones,Beauty,65922,2,15-03-2024,Cash,1
1751,Usman Ali,Male,twenty five,Karachi,Laptop,Beauty,55176,2,2024-01-10,Card,3
1752,Farhan Ali,Male,twenty five,Islamabad,Shirt,Beauty,,4,2024-05-20,card,
1753,Sara Ahmed,Male,,Karachi,Jewelry,Accessories,45107,2,2024/02/15,Cash,5
1754,Farhan Ali,Male,twenty five,Karachi,Shoes,Electronics,12275,2,2024-05-20,card,4
1755,Zainab Malik,Female,twenty five,Lahore,TV,Accessories,,2,2024/02/15,Cash,4
1756,Hina Tariq,,,Faisalabad,TV,Clothing,,3,15-03-2024,card,
1757,Sana Khan,,twenty five,Faisalabad,Jewelry,Clothing,,3,15-03-2024,card,4
1758,Bilal Ahmed,Male,,Faisalabad,TV,Beauty,,3,15-03-2024,COD,4
1759,Ahmed Raza,Female,twenty five,Karachi,Shoes,Beauty,,2,2024/02/15,Card,2
1760,Sara Ahmed,Male,twenty five,Multan,Shirt,Beauty,,2,2024-05-20,Cash,3
1761,Usman Ali,Male,,Multan,Handbag,Clothing,63788,4,15-03-2024,COD,5
1762,Hassan Raza,Male,twenty five,Lahore,Laptop,Beauty,27829,2,15-03-2024,COD,3
1763,Sana Khan,Female,29,Multan,Watch,Clothing,77226,1,15-03-2024,Cash,4
1764,Hina Tariq,Male,48,Islamabad,TV,Clothing,,1,15-03-2024,cash,1
1765,Ahmed Raza,Male,26,Lahore,Tablet,Electronics,3481,2,2024-01-10,COD,3
1766,Hassan Raza,Female,,Lahore,Makeup Kit,Clothing,8325,1,2024/02/15,cash,
1767,Hassan Raza,Female,36,Islamabad,Handbag,Electronics,,4,2024-05-20,COD,3
1768,Zainab Malik,Male,twenty five,Multan,Headphones,Clothing,63467,3,2024-01-10,card,2
1769,Hassan Raza,,42,Islamabad,Perfume,Electronics,32980,1,2024-01-10,cash,1
1770,Hassan Raza,Male,22,,Handbag,Beauty,88994,3,2024-05-20,Card,3
1771,Sara Ahmed,,24,Karachi,Shoes,Clothing,22717,2,15-03-2024,card,1
1772,,Male,twenty five,Faisalabad,Handbag,Beauty,103239,3,15-03-2024,COD,
1773,Kiran Noor,Female,,Islamabad,Shoes,Accessories,12871,1,15-03-2024,Card,1
1774,Ali Khan,Female,twenty five,,Laptop,Clothing,26873,5,2024/02/15,Cash,5
1775,Hassan Raza,Female,50,Lahore,Perfume,Beauty,49861,2,15-03-2024,Card,2
1776,Farhan Ali,,,Faisalabad,Shoes,Beauty,32494,2,2024-01-10,cash,1
1777,Zainab Malik,Female,,Karachi,Headphones,Clothing,,2,2024/02/15,,2
1778,Ayesha Khan,,34,Karachi,Jewelry,Beauty,,4,2024-05-20,Card,
1779,Ahmed Raza,Male,,Faisalabad,Makeup Kit,Clothing,68638,4,2024-01-10,Cash,5
1780,,Female,twenty five,Karachi,Makeup Kit,Beauty,,5,15-03-2024,Card,4
1781,Zainab Malik,,,Lahore,TV,Electronics,,5,2024-01-10,Cash,3
1782,Ahmed Raza,Female,,Lahore,Perfume,Beauty,43136,5,2024-05-20,COD,1
1783,Hassan Raza,,20,,Headphones,Accessories,29345,4,2024/02/15,card,3
1784,Ayesha Khan,,twenty five,Karachi,Shirt,Clothing,69888,2,15-03-2024,COD,5
1785,Hassan Raza,Female,42,Islamabad,TV,Electronics,72516,4,2024-01-10,COD,
1786,Usman Ali,Female,42,Lahore,Perfume,Electronics,,1,15-03-2024,cash,
1787,Ahmed Raza,Male,30,Multan,Shoes,Accessories,,1,15-03-2024,cash,5
1788,Sara Ahmed,Male,twenty five,Lahore,Handbag,Electronics,,4,15-03-2024,card,1
1789,Ayesha Khan,,33,Islamabad,Mobile Phone,Accessories,63914,2,15-03-2024,Card,1
1790,Hina Tariq,,40,Multan,Watch,Clothing,,2,2024-05-20,COD,2
1791,Sana Khan,,29,Karachi,Shirt,Clothing,59321,2,2024-05-20,Card,
1792,Bilal Ahmed,Male,,Faisalabad,Tablet,Beauty,,5,15-03-2024,COD,1
1793,Ali Khan,,,Lahore,Makeup Kit,Accessories,,1,2024-05-20,card,4
1794,Ayesha Khan,Male,,Faisalabad,Shirt,Beauty,56189,3,2024-05-20,COD,5
1795,Ahmed Raza,Female,twenty five,Lahore,Handbag,Beauty,14512,1,2024/02/15,COD,3
1796,Ali Khan,Female,twenty five,Lahore,Tablet,Clothing,46146,4,2024/02/15,,1
1797,Sana Khan,Female,20,,Shoes,Electronics,20849,1,15-03-2024,card,
1798,Ali Khan,,twenty five,Multan,Tablet,Electronics,78188,5,15-03-2024,,1
1799,Ahmed Ali,,,Multan,Watch,Clothing,,3,2024/02/15,card,
1800,,Male,,Multan,Perfume,Clothing,3911,5,15-03-2024,card,4
1801,Ayesha Khan,Female,34,Islamabad,TV,Accessories,5326,4,2024-05-20,cash,1
1802,Usman Ali,,twenty five,Karachi,Watch,Accessories,63175,4,2024-05-20,cash,5
1803,,Female,,,Shirt,Electronics,70703,3,2024/02/15,Cash,5
1804,Sana Khan,Male,32,Islamabad,Makeup Kit,Electronics,73106,4,15-03-2024,Card,
1805,Ahmed Raza,Female,,,Headphones,Accessories,58401,3,15-03-2024,Cash,4
1806,Ali Khan,Female,twenty five,,Laptop,Clothing,3222,2,2024/02/15,Cash,3
1807,Farhan Ali,Male,37,Karachi,Handbag,Clothing,14958,3,2024-01-10,COD,
1808,,Female,26,,Shoes,Accessories,42869,3,2024-05-20,Card,2
1809,Zainab Malik,Male,48,Lahore,Handbag,Beauty,3615,4,2024-05-20,cash,
1810,Ahmed Ali,,24,Islamabad,Perfume,Accessories,82783,4,2024/02/15,Cash,
1811,Ahmed Ali,Female,twenty five,Multan,Mobile Phone,Accessories,81747,3,2024-05-20,Card,5
1812,Kiran Noor,Female,47,Lahore,Makeup Kit,Accessories,,1,2024-05-20,Cash,4
1813,Kiran Noor,,28,Karachi,Watch,Beauty,60773,3,2024-01-10,,2
1814,Kiran Noor,Male,,Multan,Mobile Phone,Electronics,43839,2,2024-05-20,COD,5
1815,Bilal Ahmed,Male,30,Islamabad,TV,Beauty,59238,5,15-03-2024,Cash,4
1816,Sana Khan,,30,Karachi,Laptop,Electronics,14010,4,2024-05-20,cash,5
1817,Kiran Noor,,42,Islamabad,TV,Beauty,109623,5,2024/02/15,cash,
1818,Hina Tariq,Female,twenty five,Islamabad,Headphones,Accessories,53715,1,2024-05-20,card,
1819,,Male,twenty five,Lahore,TV,Accessories,,1,2024-01-10,Cash,5
1820,Hina Tariq,Male,twenty five,Karachi,Perfume,Electronics,,3,2024-01-10,cash,1
1821,Hassan Raza,Male,45,,Mobile Phone,Beauty,53943,2,2024/02/15,,4
1822,Farhan Ali,Female,twenty five,Faisalabad,Mobile Phone,Clothing,,5,2024-01-10,Cash,2
1823,Sara Ahmed,Male,twenty five,Faisalabad,Perfume,Electronics,57346,5,15-03-2024,Card,3
1824,Farhan Ali,Male,27,,Shoes,Clothing,98426,3,2024-01-10,Cash,
1825,Ali Khan,Male,42,Faisalabad,Laptop,Accessories,102271,4,2024/02/15,,2
1826,Ayesha Khan,Female,twenty five,Lahore,Tablet,Accessories,72708,5,15-03-2024,,2
1827,Zainab Malik,,49,Islamabad,Perfume,Beauty,,1,2024/02/15,Cash,4
1828,Usman Ali,,26,Lahore,Mobile Phone,Beauty,,3,2024/02/15,Cash,1
1829,Ahmed Ali,Female,twenty five,,Handbag,Electronics,41789,5,2024-05-20,cash,1
1830,Hassan Raza,Male,twenty five,Islamabad,TV,Accessories,85319,2,2024/02/15,cash,2
1831,Ayesha Khan,Female,twenty five,Multan,Tablet,Electronics,,5,15-03-2024,Card,4
1832,Kiran Noor,Female,43,Islamabad,Jewelry,Electronics,70152,5,15-03-2024,,2
1833,Bilal Ahmed,Male,25,Karachi,Shoes,Clothing,,3,2024-01-10,COD,1
1834,Usman Ali,Female,,Islamabad,Headphones,Clothing,9152,3,2024-01-10,cash,1
1835,Ali Khan,Male,19,Lahore,Makeup Kit,Beauty,10214,1,15-03-2024,card,3
1836,Sana Khan,,,,Makeup Kit,Accessories,64528,1,2024-05-20,,2
1837,Zainab Malik,,,,Headphones,Clothing,,1,2024/02/15,cash,1
1838,Ahmed Raza,,,Lahore,Makeup Kit,Accessories,57739,5,15-03-2024,,2
1839,Ahmed Ali,Male,24,Multan,Makeup Kit,Beauty,84049,3,2024-05-20,Card,
1840,Sara Ahmed,,21,Islamabad,Shoes,Beauty,,2,15-03-2024,cash,5
1841,Farhan Ali,,33,Multan,Shirt,Beauty,9224,1,15-03-2024,,5
1842,Hina Tariq,,,Faisalabad,Makeup Kit,Beauty,,2,15-03-2024,,1
1843,Ali Khan,Male,twenty five,Lahore,Handbag,Beauty,,4,2024-01-10,card,2
1844,Ahmed Ali,Male,29,,Headphones,Accessories,50399,1,2024-05-20,,2
1845,Usman Ali,Male,38,Islamabad,Makeup Kit,Accessories,86733,4,15-03-2024,cash,4
1846,Kiran Noor,Male,twenty five,Lahore,Shirt,Beauty,,3,15-03-2024,card,2
1847,Hassan Raza,,twenty five,Islamabad,Shirt,Beauty,,4,2024-01-10,COD,3
1848,Zainab Malik,Male,,Karachi,Mobile Phone,Electronics,,5,2024-05-20,,1
1849,Sana Khan,,twenty five,Faisalabad,Shoes,Beauty,83550,3,15-03-2024,Cash,5
1850,Hina Tariq,Male,twenty five,Lahore,Makeup Kit,Accessories,,4,2024-01-10,COD,5
1851,Ayesha Khan,Female,,Karachi,Mobile Phone,Electronics,78299,1,2024-01-10,COD,
1852,Kiran Noor,Male,,Karachi,Laptop,Electronics,,3,15-03-2024,card,1
1853,,Female,,Karachi,Shoes,Beauty,,2,15-03-2024,cash,1
1854,Hassan Raza,Female,29,Faisalabad,Watch,Accessories,,1,2024-05-20,cash,2
1855,Zainab Malik,,31,Faisalabad,Handbag,Clothing,82362,3,2024-05-20,card,1
1856,Bilal Ahmed,Female,44,Faisalabad,Perfume,Electronics,60009,1,2024/02/15,,1
1857,Kiran Noor,Female,,Multan,Handbag,Accessories,,3,2024-01-10,cash,2
1858,Ali Khan,Female,,Islamabad,Jewelry,Electronics,37063,2,2024-05-20,card,2
1859,Ahmed Raza,Male,twenty five,Multan,Watch,Clothing,27943,3,15-03-2024,,
1860,Bilal Ahmed,Male,twenty five,Faisalabad,Shirt,Electronics,12620,5,15-03-2024,Card,2
1861,Ali Khan,Female,twenty five,Lahore,TV,Beauty,,2,2024-01-10,COD,1
1862,Bilal Ahmed,Male,,Multan,Makeup Kit,Clothing,98068,1,2024-01-10,cash,5
1863,Zainab Malik,,,,Shoes,Accessories,44926,3,2024-01-10,COD,
1864,Hassan Raza,Male,,,Shoes,Electronics,83709,1,2024-05-20,,4
1865,Zainab Malik,Male,42,Faisalabad,Watch,Accessories,63608,4,2024/02/15,Card,1
1866,Sana Khan,Male,,Karachi,Mobile Phone,Beauty,,1,2024-05-20,Cash,2
1867,Ayesha Khan,Female,twenty five,,Tablet,Accessories,8590,3,2024-01-10,cash,1
1868,Kiran Noor,,twenty five,Karachi,Laptop,Accessories,5062,3,15-03-2024,card,1
1869,Ali Khan,,49,Islamabad,Mobile Phone,Clothing,,4,2024-05-20,Cash,3
1870,Farhan Ali,Female,,Multan,Shirt,Accessories,,5,2024-05-20,COD,
1871,Ali Khan,Male,,,Laptop,Clothing,,2,2024/02/15,cash,2
1872,Kiran Noor,,twenty five,Islamabad,Shirt,Clothing,114270,3,15-03-2024,Cash,4
1873,Sana Khan,,twenty five,,Jewelry,Electronics,88800,3,15-03-2024,COD,5
1874,Sana Khan,,,Karachi,Watch,Accessories,76711,4,2024-05-20,cash,4
1875,Hina Tariq,Male,,Karachi,Makeup Kit,Electronics,20182,5,2024-01-10,COD,3
1876,Hassan Raza,Male,33,Faisalabad,Tablet,Clothing,9122,3,15-03-2024,card,1
1877,Hina Tariq,Female,twenty five,Karachi,Tablet,Electronics,34746,3,2024-01-10,cash,1
1878,Ayesha Khan,,twenty five,,Shirt,Beauty,79041,4,2024/02/15,card,5
1879,Kiran Noor,Male,,Lahore,Tablet,Clothing,4711,3,15-03-2024,Cash,3
1880,Sara Ahmed,Male,twenty five,,Mobile Phone,Clothing,8052,1,2024/02/15,Card,2
1881,Zainab Malik,Female,39,Faisalabad,TV,Beauty,31363,1,2024-05-20,cash,2
1882,Usman Ali,Female,twenty five,Multan,Shoes,Beauty,49848,4,2024-05-20,Card,5
1883,Sara Ahmed,Male,20,Multan,Jewelry,Beauty,86486,2,2024-05-20,Card,3
1884,Usman Ali,Male,31,Karachi,Shirt,Clothing,82937,1,2024-01-10,,1
1885,Ayesha Khan,Female,27,Faisalabad,Headphones,Clothing,111147,2,2024-01-10,cash,4
1886,Bilal Ahmed,Male,twenty five,Faisalabad,Handbag,Accessories,,2,15-03-2024,COD,4
1887,Zainab Malik,Female,twenty five,Lahore,Mobile Phone,Accessories,,3,15-03-2024,,4
1888,Sara Ahmed,Female,twenty five,Faisalabad,Makeup Kit,Electronics,,2,2024-05-20,,
1889,Farhan Ali,Male,twenty five,Faisalabad,Headphones,Accessories,86654,1,2024/02/15,COD,2
1890,Ahmed Ali,Female,twenty five,Islamabad,TV,Beauty,48951,1,15-03-2024,cash,1
1891,Zainab Malik,Female,,Faisalabad,TV,Clothing,28648,4,2024-05-20,COD,4
1892,Farhan Ali,Female,,Islamabad,Tablet,Electronics,91092,3,2024-01-10,COD,3
1893,Ali Khan,Male,twenty five,Islamabad,TV,Accessories,14996,4,15-03-2024,COD,1
1894,Bilal Ahmed,Male,,Multan,Makeup Kit,Accessories,,3,2024-01-10,Card,
